dts,NSW_mean,NSW_sum,NSW_cb0,NSW_cb-2,VIC_mean,VIC_sum,VIC_cb0,VIC_cb-2,QLD_mean,QLD_sum,QLD_cb0,QLD_cb-2,SA_mean,SA_sum,SA_cb0,SA_cb-2,WA_mean,WA_sum,WA_cb0,WA_cb-2,TAS_mean,TAS_sum,TAS_cb0,TAS_cb-2,NT_mean,NT_sum,NT_cb0,NT_cb-2,ACT_mean,ACT_sum,ACT_cb0,ACT_cb-2
2002-01-13,0.0007284148972884352,0.669413290608072,20553.0,0.0,0.0007552252644791515,2.273228046082246,6250.0,0.0,0.003661123665701373,10.566002899214162,6078.0,0.0,0.00016734060680043743,0.025101091020065615,6335.0,0.0,0.00012567261854245482,0.011184863050278479,10303.0,0.0,0.0011000430315454754,1.216647592889296,717.0,0.0,,0.0,0.0,0.0,,0.0,91.0,0.0
2002-01-14,0.0007235980538032482,1.4059510185397113,19529.0,0.0,0.0005279253276935276,1.268604562447547,6857.0,0.0,0.008453204319548699,20.194705119401842,6575.0,0.0,0.00024087704269728068,0.10574502174410622,6046.0,0.0,0.0006065699725537963,1.4551613641565575,7993.0,0.0,0.0005493445538534763,0.4240939955748837,1051.0,0.0,,0.0,0.0,0.0,,0.0,91.0,0.0
2002-01-15,0.0006909128987341904,1.7286640726329443,18970.0,0.0,0.0002973425336668089,0.39189745937285414,7942.0,0.0,0.0014048277197739316,1.461020828564889,7924.0,0.0,0.0001257390719084364,0.016220340276188298,6356.0,0.0,0.004820395248682756,36.027634088654914,2918.0,0.0,0.0017785781156499094,2.4971236743724727,419.0,0.0,,0.0,0.0,0.0,0.00010387872598904871,0.0027008468757152666,65.0,0.0
2002-01-16,0.008650417615755072,70.47495231555658,13325.0,0.0,0.0020690546850302125,3.4015259021896695,7616.0,0.0,0.0028041490124828482,12.467246509498743,4518.0,0.0,0.0004219742056678469,0.625787747005417,5002.0,0.0,0.00023366626653379988,0.2140383001449607,9476.0,0.0,0.003973462315990918,3.727107652399481,885.0,0.0,,0.0,0.0,0.0,0.014663081634928741,1.3343404287785154,0.0,0.0
2002-01-17,0.003482848594172448,18.9362478065156,16035.0,0.0,0.000198634986795592,0.04528877698939498,9032.0,0.0,0.006616966200486983,41.44867627985046,2700.0,0.0,0.0003856583933320751,0.17586022735942625,6029.0,0.0,0.0023216189225001484,15.540917067215993,3698.0,0.0,0.0005474453779594839,0.5600366216525521,800.0,0.0,,0.0,0.0,0.0,0.0005590503187207239,0.05087357900358588,0.0,0.0
2002-01-18,0.00031749132608837563,0.29907682917524986,20530.0,0.0,0.0001342276671929736,0.023758297093156328,9083.0,0.0,0.00860352811116351,38.45777065690089,4494.0,0.0,,0.0,6485.0,0.0,0.0018790423525634236,7.316990920881971,6498.0,0.0,,0.0,1823.0,0.0,,0.0,0.0,0.0,,0.0,91.0,0.0
2002-01-19,0.0003755316260971857,0.5167315175097276,20096.0,0.0,9.155413138017853e-05,0.0010986495765621424,9248.0,0.0,0.006603399525120743,5.229892423895628,8172.0,0.0,,0.0,6485.0,0.0,0.0006022671354173606,0.9106279087510492,8880.0,0.0,9.155413138017853e-05,0.002105745021744106,1800.0,0.0,,0.0,0.0,0.0,,0.0,91.0,0.0
2002-01-20,0.002729999801338975,26.945098039215683,11602.0,0.0,0.0002514148254861569,0.08548104066529336,8920.0,0.0,0.001403948027039742,1.8153047989623865,7671.0,0.0,0.0007207751583123522,0.5405813687342641,5735.0,0.0,0.00041226244064422146,0.865751125352865,8292.0,0.0,0.0004732313398799243,0.10742351415274282,1596.0,0.0,,0.0,0.0,0.0,0.0006274509803921569,0.01568627450980392,66.0,0.0
2002-01-21,0.0020066552189555013,12.888746471351185,15049.0,0.0,0.0013050873125642333,6.413199053940643,4346.0,0.0,0.0017221565556050985,3.0843823910887314,7173.0,0.0,0.004804299129095485,29.959609369039445,249.0,0.0,0.00014524328249818446,0.03529411764705882,10149.0,0.0,0.0015059508966625398,1.8854505226215,571.0,0.0,,0.0,0.0,0.0,,0.0,91.0,0.0
2002-01-22,0.005237915360870395,86.91796749828335,4878.0,0.0,0.008528734324888295,75.82897688258183,369.0,0.0,0.0008467754735169651,1.7401235980773633,6909.0,0.0,0.006483505584215129,33.71422903791867,1285.0,0.0,0.0004197993614879913,0.12719920653086136,10089.0,0.0,0.0018301827365686369,2.8550850690470737,263.0,0.0,,0.0,0.0,0.0,0.012795779790515426,1.1644159609369038,0.0,0.0
2002-01-23,0.002528124882227388,26.188845654993514,11113.0,0.0,0.006727398075344586,32.748973830777445,4392.0,0.0,0.0027602917185069677,12.440634775310903,4457.0,0.0,0.00032814481084804213,0.1650568398565652,5982.0,0.0,0.00013655022350862587,0.03468375677119097,10138.0,0.0,0.0014322583776873482,2.0080262455176623,421.0,0.0,,0.0,0.0,0.0,0.0028609789101024367,0.248905165178912,4.0,0.0
2002-01-24,0.005790914009487056,53.69335469596399,12200.0,0.0,0.0006880136938069546,1.0361486228732737,7754.0,0.0,0.004802959031099303,29.81676966506447,2756.0,0.0,9.155413138017854e-05,0.001190203707942321,6472.0,0.0,0.0006976485543595063,1.4022735942626077,8382.0,0.0,0.0005619472172786105,0.4130312046997787,1088.0,0.0,,0.0,0.0,0.0,0.00023622139667001191,0.01228351262684062,39.0,0.0
2002-01-25,0.003590250474188302,47.85085831998169,8144.0,0.0,0.000468416486131146,0.40283817807278555,8400.0,0.0,0.003864348463716768,25.234195468070496,2434.0,0.0,9.155413138017853e-05,0.0021972991531242847,6461.0,0.0,0.0002453060205311894,0.3093308918898299,9131.0,0.0,0.0005073624780651561,0.20294499122606244,1423.0,0.0,,0.0,0.0,0.0,0.0001627629002314285,0.0004882887006942855,88.0,0.0
2002-01-26,0.001456323585270902,9.115129320210576,15213.0,0.0,0.002219258719593058,5.650232700083926,6714.0,0.0,0.004024860467982464,24.905836575875487,2776.0,0.0,0.00020576297404398803,0.18127718013275346,5604.0,0.0,0.00019656132837768463,0.11459525444419014,9809.0,0.0,0.0017280533160612087,2.1324177920195315,589.0,0.0,,0.0,0.0,0.0,0.0022608504641006355,0.20573739223315785,0.0,0.0
2002-01-27,0.001412507724020656,5.01722743572137,17920.0,0.0,0.001040860921840551,3.2474860761425193,6140.0,0.0,0.0016508627618990737,2.1890440222781717,7638.0,0.0,0.0007679447036414882,2.5273060196841377,3194.0,0.0,0.0001455416352481857,0.02867170214389258,10195.0,0.0,0.0011355536474752853,0.8221408407721066,1099.0,0.0,,0.0,0.0,0.0,0.0028496223392080566,0.15957885099565117,35.0,0.0
2002-01-28,0.0003414187431252977,1.043717097734035,18415.0,0.0,0.0016629675650603386,11.83700312809949,2142.0,0.0,0.0003980758081814598,0.31248950942244597,8179.0,0.0,0.0006021120281484073,1.0235904478522926,4785.0,0.0,0.0006514244217050399,0.24884412909132522,10010.0,0.0,0.011395517907148557,20.77402914473182,0.0,0.0,,0.0,0.0,0.0,,0.0,91.0,0.0
2002-01-29,0.00057655009577044,1.5336232547493704,18812.0,0.0,0.00043909621774710283,1.7910734721904324,5181.0,0.0,0.0006143053849295879,0.18060578316929884,8670.0,0.0,0.0002273957350987249,0.3727016098268101,4846.0,0.0,0.0029955780411953935,6.224811169604028,8314.0,0.0,0.005180723306175127,9.418554970626381,5.0,0.0,,0.0,0.0,0.0,,0.0,91.0,0.0
2002-01-30,0.0022178138566661967,12.923201342793927,15645.0,0.0,0.00021470765456217718,0.27267872129396503,7990.0,0.0,0.0016378615228803048,0.8353093766689554,8454.0,0.0,0.0006336873564712659,0.209750514991989,6154.0,0.0,0.0020459931433557564,9.067841611352712,5960.0,0.0,0.00014580843145732135,0.03674372472724498,1571.0,0.0,,0.0,0.0,0.0,9.155413138017853e-05,0.0010986495765621424,79.0,0.0
2002-01-31,0.0025644793529545793,15.430472266727705,15455.0,0.0,0.0003594956626935244,0.7002975509269855,7312.0,0.0,0.000987539099482412,1.0695048447394522,7881.0,0.0,0.0004626594697415818,0.09530785076676586,6279.0,0.0,0.001817641467521282,7.552300297550927,6237.0,0.0,0.000129352085889785,0.04798962386511024,1452.0,0.0,,0.0,0.0,0.0,0.0008071851133668174,0.07183947508964675,2.0,0.0
2002-02-01,0.006059954947382728,49.473472190432595,13308.0,0.0,0.0012197044836092673,1.9759212634470131,7640.0,0.0,0.0013071054075258336,2.607675288014038,6969.0,0.0,0.00012941608945540387,0.024200808728160522,6298.0,0.0,0.0019478730598772704,15.160296025024795,2609.0,0.0,,0.0,1823.0,0.0,,0.0,0.0,0.0,0.00010126441804171261,0.0011139085984588387,80.0,0.0
2002-02-02,0.005317520207313602,65.19279774166476,9212.0,0.0,0.0036103546824200754,16.188830395971618,4776.0,0.0,0.006798614876643018,45.70708781567101,2241.0,0.0,0.0001803784377421407,0.03932249942778668,6267.0,0.0,0.0008775839170836807,2.8872510872053097,7102.0,0.0,0.0009709618011343162,1.2690470740825512,516.0,0.0,,0.0,0.0,0.0,0.00010681315327687494,0.0014953841458762492,77.0,0.0
2002-02-03,0.006145133460922641,91.70997177080949,6548.0,0.0,0.0026433283746169992,10.824429694056612,5165.0,0.0,0.008939794486055164,58.19806210421912,2454.0,0.0,0.000245008809956741,0.28543526359960325,5320.0,0.0,0.0006767220859151977,1.1964446478980697,8624.0,0.0,0.0019056749324116618,3.0738536659800104,210.0,0.0,,0.0,0.0,0.0,0.015490925493214345,1.4096742198825054,0.0,0.0
2002-02-04,0.012879017134042353,230.36697947661557,3585.0,0.0,0.0018017824702706827,4.2666208896009765,6892.0,0.0,0.002100878337998403,11.23759822995346,3615.0,0.0,0.00021613035117269493,0.16858167391470205,5705.0,0.0,0.0017800745735383472,3.4426642252231634,8458.0,0.0,0.00040840813797824626,0.2242160677500572,1274.0,0.0,,0.0,0.0,0.0,0.03390604969913736,3.0854505226214997,0.0,0.0
2002-02-05,0.02396798489782124,461.7911650263218,2205.0,0.0,0.010017406840691398,33.59838254367895,5906.0,0.0,0.004111743765176493,30.052735179674983,1655.0,0.0,,0.0,6485.0,0.0,0.0013157228056720042,2.9064316777294574,8183.0,0.0,9.155413138017853e-05,0.004119935912108034,1778.0,0.0,,0.0,0.0,0.0,0.08059697988743536,7.334325169756618,0.0,0.0
2002-02-06,0.014353661600845505,227.69213397421225,5609.0,0.0,0.0018678617003112,6.373144121461815,5848.0,0.0,0.007333852304128826,49.11480888075075,2267.0,0.0,,0.0,6485.0,0.0,0.000603379958691404,1.0788433661402304,8604.0,0.0,0.00012296976469690644,0.008361943999389639,1755.0,0.0,,0.0,0.0,0.0,0.014898003499514144,1.355718318455787,0.0,0.0
2002-02-07,0.007596378197669369,85.33771267261768,10238.0,0.0,0.0016825191877191917,3.844556343938353,6975.0,0.0,0.003164345205793511,18.52091248950942,3111.0,0.0,0.00010768736807303985,0.02067597467002365,6293.0,0.0,9.155413138017852e-05,0.004028381780727855,10348.0,0.0,0.0002825133420821076,0.21414511329823757,1065.0,0.0,,0.0,0.0,0.0,0.012026121433308432,1.0943770504310673,0.0,0.0
2002-02-08,0.0036124932907578462,42.47208361944,9715.0,0.0,0.015770936289470825,138.09031815060655,504.0,0.0,0.006631115631398287,46.404547188525214,1966.0,0.0,0.001048102601569476,2.7292591744869155,3881.0,0.0,0.00011774337463550147,0.033203631647211414,10110.0,0.0,0.011258571311728503,20.321721217669946,18.0,0.0,,0.0,0.0,0.0,0.004341275570389784,0.3950560769054704,0.0,0.0
2002-02-09,0.0030402500911280474,34.78654154268712,10030.0,0.0,0.004596384767588517,40.779125658045324,388.0,0.0,0.006010129736711821,15.055374990463111,6459.0,0.0,0.00037792337801703814,1.0925764858472573,3594.0,0.0,9.155413138017853e-05,0.001922636758983749,10371.0,0.0,0.0022003899242455543,3.79127183947509,100.0,0.0,,0.0,0.0,0.0,0.002514049618650214,0.22877851529716947,0.0,0.0
2002-02-10,0.0009959937519298772,1.9631036850537882,19501.0,0.0,0.0035998920355824614,17.27228198672465,4462.0,0.0,0.0008086552671082064,0.5078355077439536,8336.0,0.0,0.00025864291445323585,0.3165789272907607,5261.0,0.0,9.155413138017853e-05,0.0032043945983062485,10357.0,0.0,0.00653845398062584,10.81460288395514,169.0,0.0,,0.0,0.0,0.0,0.0014913150733704636,0.08947890440222782,31.0,0.0
2002-02-11,0.00550304854155891,27.537254901960786,16468.0,0.0,0.010652724538431283,51.1117723353933,4462.0,0.0,0.0005215470225220567,0.275898374914168,8435.0,0.0,0.0002660699352084153,0.13702601663233388,5970.0,0.0,9.155413138017852e-05,0.00805676356145571,10304.0,0.0,0.0008132416583384133,0.657099259937438,1015.0,0.0,,0.0,0.0,0.0,0.004980980719135903,0.4532692454413672,0.0,0.0
2002-02-12,0.0011061059640430611,4.1921416037232015,17682.0,0.0,0.0018036766920163493,2.555809872587167,7843.0,0.0,0.0007298097808728361,0.5561150530251011,8202.0,0.0,,0.0,6485.0,0.0,0.0002955874499032847,0.08039978637369344,10120.0,0.0,0.0012481075691203533,0.8998855573357747,1102.0,0.0,,0.0,0.0,0.0,,0.0,91.0,0.0
2002-02-13,0.0018787790671171436,5.6757915617608905,18451.0,0.0,0.00011895230080807582,0.031998168917372394,8991.0,0.0,0.004076282957591651,12.591638056000608,5875.0,0.0,0.00013132764747156756,0.00801098649576562,6424.0,0.0,0.0016324292570770785,7.487953002212559,5805.0,0.0,0.00018663166035639712,0.10507362478065158,1260.0,0.0,,0.0,0.0,0.0,,0.0,91.0,0.0
2002-02-14,0.0011623739146508628,5.542198825055314,16704.0,0.0,0.000503547722590982,0.06948958571755551,9122.0,0.0,0.019923540870432146,100.275181200885,3931.0,0.0,,0.0,6485.0,0.0,0.0005900917703199213,1.1807736324101625,8391.0,0.0,0.00045118833372976875,0.06903181506065462,1670.0,0.0,,0.0,0.0,0.0,,0.0,91.0,0.0
2002-02-15,0.0017013617373908066,14.1944609750515,13129.0,0.0,0.001205250798979341,1.3884489204242008,8108.0,0.0,0.011724123986655455,31.23306630045013,6300.0,0.0,0.00034012911338648254,0.2823071641107805,5655.0,0.0,0.0005770183376083351,1.5648737315938046,7680.0,0.0,9.155413138017852e-05,0.005127031357289997,1767.0,0.0,,0.0,0.0,0.0,,0.0,91.0,0.0
2002-02-16,0.014298117059379221,223.16501106279088,5864.0,0.0,0.007647754868753571,67.67498283360035,411.0,0.0,0.0025584675811754147,2.7222095063706413,7900.0,0.0,0.001093409552192039,1.8817578393224992,4764.0,0.0,0.0006718470820946631,0.6832684824902724,9375.0,0.0,0.0031345104390138254,3.983962767986572,552.0,0.0,,0.0,0.0,0.0,0.01653692306015492,1.5048599984740978,0.0,0.0
2002-02-17,0.0072626742787440315,95.60584420538643,8308.0,0.0,0.0010096214867366454,2.848142214084077,6439.0,0.0,0.0014951799662790584,1.6760967421988244,7843.0,0.0,,0.0,6485.0,0.0,0.00013371833673260988,0.048004882887006946,10033.0,0.0,0.00024684890346231216,0.11280994888227665,1366.0,0.0,,0.0,0.0,0.0,0.01776250757711046,1.616388189517052,0.0,0.0
2002-02-18,0.007295999470851661,100.18136873426415,7741.0,0.0,0.0003120263186564834,0.4374608987563897,7858.0,0.0,0.0034419993678405218,3.9514152742809188,7816.0,0.0,0.00012970168612191958,0.010894941634241245,6401.0,0.0,0.0001184212435541164,0.019302662699320974,10229.0,0.0,0.00013386323754829133,0.023559929808499275,1647.0,0.0,,0.0,0.0,0.0,0.002182375494346197,0.19859616998550392,0.0,0.0
2002-02-19,0.008855013053278387,120.55214770733197,7858.0,0.0,0.0005233877467417622,0.4846570534828718,8334.0,0.0,0.0018726228068543973,4.586053253986419,6515.0,0.0,,0.0,6485.0,0.0,0.0010621461924175447,4.056336308842603,6573.0,0.0,0.0001990390654952728,0.1265888456549935,1187.0,0.0,,0.0,0.0,0.0,0.0004864391222825647,0.03210498207064927,25.0,0.0
2002-02-20,0.0009958317807094266,7.214801251239795,14227.0,0.0,0.0003303054075760461,0.4327000839246204,7950.0,0.0,0.0008416183238390458,1.3263904783703362,7388.0,0.0,0.000471459399139316,0.842969405661097,4697.0,0.0,0.00013384685348755758,0.033997100785839625,10138.0,0.0,0.0006009909169413344,0.4188906691081101,1126.0,0.0,,0.0,0.0,0.0,0.00021744106202792402,0.0026092927443350884,79.0,0.0
2002-02-21,0.004815261717321462,84.61377889677273,3900.0,0.0,0.008815821564207365,42.50107576104371,4439.0,0.0,0.0012332585641260396,1.5415732051575495,7714.0,0.0,0.0002390715372165921,0.17978179598687727,5733.0,0.0,0.00013846688763128148,0.07255664911879149,9868.0,0.0,0.009815242373408188,17.893186846723125,0.0,0.0,,0.0,0.0,0.0,0.00849826910710408,0.7733424887464713,0.0,0.0
2002-02-22,0.0006766744714501639,3.204730296787976,16736.0,0.0,0.0007329298564055067,1.8909590295262073,6680.0,0.0,0.0008311330927505594,1.1145494773785,7623.0,0.0,0.00017002910113461726,0.05474937056534676,6163.0,0.0,0.0005013453895337267,0.19452201113908596,10004.0,0.0,0.0026903827227898872,4.272327763790341,235.0,0.0,,0.0,0.0,0.0,9.155413138017853e-05,0.0002746623941405356,88.0,0.0
2002-02-23,0.0011469631375806415,1.3109788662546733,20329.0,0.0,0.0004915225964623958,1.2686198214694437,6679.0,0.0,0.002538576458823229,11.35251392385748,4492.0,0.0,9.65345065825725e-05,0.01390096894789044,6341.0,0.0,0.0010659654255594393,0.3379110399023423,10075.0,0.0,0.0009589775068145405,0.6751201647974365,1119.0,0.0,,0.0,0.0,0.0,,0.0,91.0,0.0
2002-02-24,0.0010336601351189029,4.779644464789807,16848.0,0.0,0.00015422568125141763,0.14821087968261235,8299.0,0.0,0.0036679243215613257,22.35233081559472,2870.0,0.0,,0.0,6485.0,0.0,0.00021338019329735156,0.013229571984435798,10330.0,0.0,0.00014255921850005518,0.05117875944151981,1464.0,0.0,,0.0,0.0,0.0,,0.0,91.0,0.0
2002-02-25,0.00555316928748517,82.40347905699244,6633.0,0.0,0.0004301256507031121,0.20560006103608758,8782.0,0.0,0.011690000161174257,79.79594110017548,2138.0,0.0,9.155413138017852e-05,0.0010070954451819637,6474.0,0.0,9.725083288827853e-05,0.01458762493324178,10242.0,0.0,0.00010299839780270085,0.030899519340810255,1523.0,0.0,,0.0,0.0,0.0,,0.0,91.0,0.0
2002-02-26,0.011600409156608938,218.19209582665752,2663.0,0.0,0.002379621565848352,6.977050431067368,6328.0,0.0,0.01040578168536646,84.74468604562446,820.0,0.0,0.00036049439230945293,0.2076447699702449,5909.0,0.0,0.0001730484637292452,0.13255512321660182,9626.0,0.0,9.417531305568467e-05,0.015350576028076601,1660.0,0.0,,0.0,0.0,0.0,0.0005059891660944534,0.012649729152361334,66.0,0.0
2002-02-27,0.0023069801214420337,24.451682307164116,10873.0,0.0,0.0015804476820676242,2.9538567177843897,7391.0,0.0,0.008592131731184272,73.38539711604487,423.0,0.0,9.867500826530352e-05,0.011841000991836423,6365.0,0.0,0.0005448774033750274,1.314244296940566,7980.0,0.0,0.00241366696213134,2.4450446326390476,810.0,0.0,,0.0,0.0,0.0,0.00019836728465705348,0.004364080262455177,69.0,0.0
2002-02-28,0.002449368066214026,16.9741206988632,14542.0,0.0,0.00031587543290634816,0.3875791561760892,8033.0,0.0,0.0010528781290686277,5.719233997100786,3532.0,0.0,9.67645291010017e-05,0.0039673456931410694,6444.0,0.0,0.00040660332161284916,0.6940718699931335,8685.0,0.0,0.0005595071948622319,0.5852445258258946,777.0,0.0,,0.0,0.0,0.0,0.000234087267733411,0.010299839780270085,47.0,0.0
2002-03-01,0.0037961063571315735,24.177401388570992,15103.0,0.0,0.001126989000050603,3.9624933241779203,5744.0,0.0,0.004915389883334755,22.635370412756547,4359.0,0.0,0.00028226027361729034,0.6808117799649043,4073.0,0.0,0.0001194679687698685,0.04480048828870069,10017.0,0.0,0.0009114785401698476,1.177630273899443,531.0,0.0,,0.0,0.0,0.0,,0.0,91.0,0.0
2002-03-02,0.006202637800987878,12.244007019150072,19498.0,0.0,0.0009755347674442048,3.0124513618677042,6172.0,0.0,0.005600788522232841,37.59249256122683,2252.0,0.0,0.00023695183486156378,0.2523537041275654,5420.0,0.0,0.0017852445258258946,0.44631113145647366,10142.0,0.0,0.0009023312065060587,0.5107194628824292,1257.0,0.0,,0.0,0.0,0.0,,0.0,91.0,0.0
2002-03-03,0.007408594059971418,15.67658503089952,19356.0,0.0,0.0009411242211435903,3.4191042954146638,5627.0,0.0,0.008254876850594466,39.17764553292134,4218.0,0.0,0.0003415520020036074,0.28758678568703744,5643.0,0.0,0.0020239749305103606,6.357305256733043,7251.0,0.0,0.000558391743321137,0.1541161211566338,1547.0,0.0,,0.0,0.0,0.0,,0.0,91.0,0.0
2002-03-04,0.0014364392304551778,4.695719844357976,18203.0,0.0,0.00025150137876162135,0.5211108567940794,7188.0,0.0,0.0019807497387472383,6.059113450827802,5905.0,0.0,0.00022590575612742279,0.0763561455710689,6147.0,0.0,0.0037050583375535387,8.017746242465858,8228.0,0.0,0.0001440689469986792,0.011093308918898299,1746.0,0.0,,0.0,0.0,0.0,0.00015077366874116703,0.006332494087129015,49.0,0.0
2002-03-05,0.0021282769912486367,13.75292591744869,15010.0,0.0,9.968058365466436e-05,0.026016632333867397,8999.0,0.0,0.001331686707155164,2.6527199206530865,6972.0,0.0,0.00018542023577500805,0.018356603341725796,6386.0,0.0,0.0001710632775720922,0.17055008773937594,9395.0,0.0,9.155413138017853e-05,0.006958113984893568,1747.0,0.0,,0.0,0.0,0.0,0.0018587836212006503,0.12082093537804227,26.0,0.0
2002-03-06,0.0013996355293579915,9.786251621271076,14480.0,0.0,0.00011149661544318771,0.02252231631952392,9058.0,0.0,0.000936090963782336,1.14203097581445,7744.0,0.0,9.155413138017854e-05,0.008514534218356604,6392.0,0.0,0.00012067369047835479,0.0592507820248722,9901.0,0.0,0.00019415551843217347,0.04290836957351034,1602.0,0.0,,0.0,0.0,0.0,0.0008818662309952828,0.051148241397726404,33.0,0.0
2002-03-07,0.0009755664516976924,2.355992980849927,19057.0,0.0,0.0007796455396562624,1.7487449454489967,7017.0,0.0,0.0008655284240761222,1.0507515068284123,7750.0,0.0,9.155413138017853e-05,0.002929732204165713,6453.0,0.0,0.0006055924315251393,0.009689478904402228,10376.0,0.0,0.002427902507042519,2.0054474708171206,997.0,0.0,,0.0,0.0,0.0,0.0014196340014605063,0.11924925612268253,7.0,0.0
